timestamp_ms,A1,A2,A3,x_calc,y_calc,error,x_real,y_real
5532190,2.9,3.45,0.76,0.7618525179856112,2.8053999999999997,0.40228833089639154,0.5,2.5
5532200,2.9,3.46,0.76,0.7494244604316544,2.8053999999999997,0.3943117059657521,0.5,2.5
5532320,2.9,3.46,0.73,0.7494244604316544,2.8128499999999996,0.4001095899395836,0.5,2.5
5532340,2.93,3.46,0.73,0.7808812949640288,2.8419999999999996,0.4425588117534996,0.5,2.5
5532350,2.93,3.43,0.73,0.8180575539568344,2.8419999999999996,0.467038122243789,0.5,2.5
5532470,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5532490,2.9,3.43,0.75,0.7866007194244602,2.8079166666666664,0.4206573973980834,0.5,2.5
5532500,2.9,3.42,0.75,0.7989208633093526,2.8079166666666664,0.42914607784846365,0.5,2.5
5532620,2.9,3.42,0.76,0.7989208633093526,2.8053999999999997,0.4273439393762459,0.5,2.5
5532640,2.93,3.42,0.76,0.8303776978417269,2.83455,0.47018414023784283,0.5,2.5
5532650,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5532770,2.93,3.43,0.73,0.8180575539568344,2.8419999999999996,0.467038122243789,0.5,2.5
5532790,2.92,3.43,0.73,0.8075359712230211,2.8322499999999993,0.45273439906427076,0.5,2.5
5532800,2.92,3.42,0.73,0.8198561151079136,2.8322499999999993,0.4611919306231695,0.5,2.5
5532920,2.92,3.42,0.78,0.8198561151079136,2.8196666666666665,0.4522109155578894,0.5,2.5
5532940,2.91,3.42,0.78,0.8093705035971227,2.8099500000000006,0.43792591952970505,0.5,2.5
5532950,2.91,3.47,0.78,0.7474100719424461,2.8099500000000006,0.3965863666322466,0.5,2.5
5533070,2.91,3.47,0.73,0.7474100719424461,2.8225333333333333,0.4064966110678876,0.5,2.5
5533090,2.91,3.47,0.73,0.7474100719424461,2.8225333333333333,0.4064966110678876,0.5,2.5
5533100,2.91,3.42,0.73,0.8093705035971227,2.8225333333333333,0.4469204175320797,0.5,2.5
5533220,2.91,3.42,0.76,0.8093705035971227,2.815083333333334,0.44157402034130366,0.5,2.5
5533240,2.92,3.42,0.76,0.8198561151079136,2.8247999999999998,0.45585411522978125,0.5,2.5
5533250,2.92,3.44,0.76,0.7951798561151078,2.8247999999999998,0.4388919997631941,0.5,2.5
5533370,2.92,3.44,0.76,0.7951798561151078,2.8247999999999998,0.4388919997631941,0.5,2.5
5533390,2.92,3.44,0.76,0.7951798561151078,2.8247999999999998,0.4388919997631941,0.5,2.5
5533400,2.92,3.42,0.76,0.8198561151079136,2.8247999999999998,0.45585411522978125,0.5,2.5
5533520,2.92,3.42,0.73,0.8198561151079136,2.8322499999999993,0.4611919306231695,0.5,2.5
5533540,2.93,3.42,0.73,0.8303776978417269,2.8419999999999996,0.47551385177636957,0.5,2.5
5533550,2.93,3.42,0.73,0.8303776978417269,2.8419999999999996,0.47551385177636957,0.5,2.5
5533670,2.93,3.42,0.77,0.8303776978417269,2.832,0.4683731666430084,0.5,2.5
5533690,2.92,3.42,0.77,0.8198561151079136,2.8222499999999995,0.45404074362542235,0.5,2.5
5533700,2.92,3.42,0.77,0.8198561151079136,2.8222499999999995,0.45404074362542235,0.5,2.5
5533970,2.92,3.42,0.74,0.8198561151079136,2.8297999999999996,0.4594300538405456,0.5,2.5
5533990,2.92,3.42,0.74,0.8198561151079136,2.8297999999999996,0.4594300538405456,0.5,2.5
5534000,2.92,3.42,0.74,0.8198561151079136,2.8297999999999996,0.4594300538405456,0.5,2.5
5534120,2.92,3.42,0.76,0.8198561151079136,2.8247999999999998,0.45585411522978125,0.5,2.5
5534140,2.92,3.42,0.76,0.8198561151079136,2.8247999999999998,0.45585411522978125,0.5,2.5
5534150,2.92,3.44,0.76,0.7951798561151078,2.8247999999999998,0.4388919997631941,0.5,2.5
5534270,2.92,3.44,0.77,0.7951798561151078,2.8222499999999995,0.4370082492998678,0.5,2.5
5534290,2.93,3.44,0.77,0.8057014388489212,2.832,0.4513062925711325,0.5,2.5
5534300,2.93,3.42,0.77,0.8303776978417269,2.832,0.4683731666430084,0.5,2.5
5534420,2.93,3.42,0.74,0.8303776978417269,2.83955,0.473754816050665,0.5,2.5
5534440,2.92,3.42,0.74,0.8198561151079136,2.8297999999999996,0.4594300538405456,0.5,2.5
5534450,2.92,3.45,0.74,0.7827877697841721,2.8297999999999996,0.4344386754646802,0.5,2.5
5534570,2.92,3.45,0.76,0.7827877697841721,2.8247999999999998,0.43065527134763576,0.5,2.5
5534590,2.93,3.45,0.76,0.7933093525179854,2.83455,0.44492030609370925,0.5,2.5
5534600,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5534720,2.93,3.43,0.74,0.8180575539568344,2.83955,0.46524704204218714,0.5,2.5
5534740,2.92,3.43,0.74,0.8075359712230211,2.8297999999999996,0.4509394788617278,0.5,2.5
5534750,2.92,3.44,0.74,0.7951798561151078,2.8297999999999996,0.4426050016167186,0.5,2.5
5534870,2.92,3.44,0.77,0.7951798561151078,2.8222499999999995,0.4370082492998678,0.5,2.5
5534890,2.93,3.44,0.77,0.8057014388489212,2.832,0.4513062925711325,0.5,2.5
5534900,2.93,3.45,0.77,0.7933093525179854,2.832,0.4430060679883739,0.5,2.5
5535020,2.93,3.45,0.76,0.7933093525179854,2.83455,0.44492030609370925,0.5,2.5
5535040,2.91,3.45,0.76,0.7723021582733811,2.815083333333334,0.41644444088591964,0.5,2.5
5535050,2.91,3.45,0.76,0.7723021582733811,2.815083333333334,0.41644444088591964,0.5,2.5
5535170,2.91,3.45,0.73,0.7723021582733811,2.8225333333333333,0.4221092471285752,0.5,2.5
5535190,2.93,3.45,0.73,0.7933093525179854,2.8419999999999996,0.4505489721157064,0.5,2.5
5535200,2.93,3.41,0.73,0.8426618705035969,2.8419999999999996,0.4841292776697393,0.5,2.5
5535320,2.93,3.41,0.77,0.8426618705035969,2.832,0.4771175510259748,0.5,2.5
5535340,2.92,3.41,0.77,0.8321402877697835,2.8222499999999995,0.46277665591491784,0.5,2.5
5535350,2.92,3.41,0.77,0.8321402877697835,2.8222499999999995,0.46277665591491784,0.5,2.5
5535470,2.92,3.41,0.78,0.8321402877697835,2.8196666666666665,0.4609815056350659,0.5,2.5
5535490,2.94,3.41,0.78,0.8532194244604311,2.8392,0.48971481682317736,0.5,2.5
5535500,2.94,3.44,0.78,0.8162589928057553,2.8392,0.46376329148662765,0.5,2.5
5535620,2.94,3.44,0.73,0.8162589928057553,2.8517833333333336,0.47304467457273214,0.5,2.5
5535640,2.92,3.44,0.73,0.7951798561151078,2.8322499999999993,0.44443358329016414,0.5,2.5
5535650,2.92,3.45,0.73,0.7827877697841721,2.8322499999999993,0.436301484342542,0.5,2.5
5535770,2.92,3.45,0.77,0.7827877697841721,2.8222499999999995,0.42873533238993217,0.5,2.5
5535790,2.93,3.45,0.77,0.7933093525179854,2.832,0.4430060679883739,0.5,2.5
5535800,2.93,3.43,0.77,0.8180575539568344,2.832,0.4597658182477299,0.5,2.5
5535920,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5535940,2.92,3.43,0.76,0.8075359712230211,2.8247999999999998,0.4472956668648677,0.5,2.5
5536220,2.92,3.43,0.77,0.8075359712230211,2.8222499999999995,0.4454474560440171,0.5,2.5
5536240,2.93,3.43,0.77,0.8180575539568344,2.832,0.4597658182477299,0.5,2.5
5536250,2.93,3.44,0.77,0.8057014388489212,2.832,0.4513062925711325,0.5,2.5
5536370,2.93,3.44,0.76,0.8057014388489212,2.83455,0.453185472201284,0.5,2.5
5536390,2.93,3.44,0.76,0.8057014388489212,2.83455,0.453185472201284,0.5,2.5
5536400,2.93,3.44,0.76,0.8057014388489212,2.83455,0.453185472201284,0.5,2.5
5536520,2.93,3.44,0.74,0.8057014388489212,2.83955,0.4568890152042405,0.5,2.5
5536540,2.92,3.44,0.74,0.7951798561151078,2.8297999999999996,0.4426050016167186,0.5,2.5
5536550,2.92,3.42,0.74,0.8198561151079136,2.8297999999999996,0.4594300538405456,0.5,2.5
5536670,2.92,3.42,0.75,0.8198561151079136,2.8273166666666665,0.45765066879630417,0.5,2.5
5536690,2.92,3.42,0.75,0.8198561151079136,2.8273166666666665,0.45765066879630417,0.5,2.5
5536700,2.92,3.44,0.75,0.7951798561151078,2.8273166666666665,0.4407576973053487,0.5,2.5
5536820,2.92,3.44,0.77,0.7951798561151078,2.8222499999999995,0.4370082492998678,0.5,2.5
5536840,2.95,3.44,0.77,0.8268525179856117,2.8516,0.4800574221002468,0.5,2.5
5536850,2.95,3.44,0.77,0.8268525179856117,2.8516,0.4800574221002468,0.5,2.5
5537120,2.95,3.44,0.74,0.8268525179856117,2.85915,0.48561434391246583,0.5,2.5
5537140,2.94,3.44,0.74,0.8162589928057553,2.849333333333333,0.4712255599055386,0.5,2.5
5537150,2.94,3.46,0.74,0.791438848920863,2.849333333333333,0.4549399745439998,0.5,2.5
5537270,2.94,3.46,0.76,0.791438848920863,2.844333333333333,0.4511120117052548,0.5,2.5
5537290,2.94,3.46,0.76,0.791438848920863,2.844333333333333,0.4511120117052548,0.5,2.5
5537300,2.94,3.47,0.76,0.7789748201438845,2.844333333333333,0.4431618155016935,0.5,2.5
5537420,2.94,3.47,0.76,0.7789748201438845,2.844333333333333,0.4431618155016935,0.5,2.5
5537440,2.93,3.47,0.76,0.7684172661870503,2.83455,0.42891902649256525,0.5,2.5
5537450,2.93,3.42,0.76,0.8303776978417269,2.83455,0.47018414023784283,0.5,2.5
5537570,2.93,3.42,0.76,0.8303776978417269,2.83455,0.47018414023784283,0.5,2.5
5537590,2.92,3.42,0.76,0.8198561151079136,2.8247999999999998,0.45585411522978125,0.5,2.5
5537600,2.92,3.44,0.76,0.7951798561151078,2.8247999999999998,0.4388919997631941,0.5,2.5
5537720,2.92,3.44,0.74,0.7951798561151078,2.8297999999999996,0.4426050016167186,0.5,2.5
5537740,2.94,3.44,0.74,0.8162589928057553,2.849333333333333,0.4712255599055386,0.5,2.5
5537750,2.94,3.42,0.74,0.8409352517985611,2.849333333333333,0.48812972015308165,0.5,2.5
5537870,2.94,3.42,0.74,0.8409352517985611,2.849333333333333,0.48812972015308165,0.5,2.5
5537890,2.93,3.42,0.74,0.8303776978417269,2.83955,0.473754816050665,0.5,2.5
5537900,2.93,3.44,0.74,0.8057014388489212,2.83955,0.4568890152042405,0.5,2.5
5538020,2.93,3.44,0.76,0.8057014388489212,2.83455,0.453185472201284,0.5,2.5
5538040,2.91,3.44,0.76,0.7846942446043169,2.815083333333334,0.424650821093363,0.5,2.5
5538050,2.91,3.44,0.76,0.7846942446043169,2.815083333333334,0.424650821093363,0.5,2.5
5538170,2.91,3.44,0.75,0.7846942446043169,2.8175999999999997,0.4265214800110569,0.5,2.5
5538190,2.94,3.44,0.75,0.8162589928057553,2.84685,0.46938755099652,0.5,2.5
5538200,2.94,3.45,0.75,0.8038669064748196,2.84685,0.4611290701642835,0.5,2.5
5538320,2.94,3.45,0.75,0.8038669064748196,2.84685,0.4611290701642835,0.5,2.5
5538340,2.94,3.45,0.75,0.8038669064748196,2.84685,0.4611290701642835,0.5,2.5
5538350,2.94,3.44,0.75,0.8162589928057553,2.84685,0.46938755099652,0.5,2.5
5538470,2.94,3.44,0.75,0.8162589928057553,2.84685,0.46938755099652,0.5,2.5
5538490,2.92,3.44,0.75,0.7951798561151078,2.8273166666666665,0.4407576973053487,0.5,2.5
5538500,2.92,3.41,0.75,0.8321402877697835,2.8273166666666665,0.4663189584796787,0.5,2.5
5538620,2.92,3.41,0.73,0.8321402877697835,2.8322499999999993,0.46979488424182964,0.5,2.5
5538640,2.93,3.41,0.73,0.8426618705035969,2.8419999999999996,0.4841292776697393,0.5,2.5
5538650,2.93,3.45,0.73,0.7933093525179854,2.8419999999999996,0.4505489721157064,0.5,2.5
5538770,2.93,3.45,0.76,0.7933093525179854,2.83455,0.44492030609370925,0.5,2.5
5538790,2.94,3.45,0.76,0.8038669064748196,2.844333333333333,0.45923908946758996,0.5,2.5
5538800,2.94,3.42,0.76,0.8409352517985611,2.844333333333333,0.48456402091301887,0.5,2.5
5538920,2.94,3.42,0.76,0.8409352517985611,2.844333333333333,0.48456402091301887,0.5,2.5
5538940,2.92,3.42,0.76,0.8198561151079136,2.8247999999999998,0.45585411522978125,0.5,2.5
5538950,2.92,3.46,0.76,0.7703597122302154,2.8247999999999998,0.4225984074712122,0.5,2.5
5539070,2.92,3.46,0.75,0.7703597122302154,2.8273166666666665,0.4245357161358541,0.5,2.5
5539090,2.92,3.46,0.75,0.7703597122302154,2.8273166666666665,0.4245357161358541,0.5,2.5
5539100,2.92,3.44,0.75,0.7951798561151078,2.8273166666666665,0.4407576973053487,0.5,2.5
5539220,2.92,3.44,0.72,0.7951798561151078,2.8346666666666662,0.4462431234584049,0.5,2.5
5539240,2.94,3.44,0.72,0.8162589928057553,2.8541999999999996,0.4748445961896487,0.5,2.5
5539250,2.94,3.42,0.72,0.8409352517985611,2.8541999999999996,0.49162433414035556,0.5,2.5
5539370,2.94,3.42,0.75,0.8409352517985611,2.84685,0.48635559873301365,0.5,2.5
5539390,2.93,3.42,0.75,0.8303776978417269,2.837066666666667,0.4719781361556669,0.5,2.5
5539400,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5539520,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5539540,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5539550,2.93,3.44,0.76,0.8057014388489212,2.83455,0.453185472201284,0.5,2.5
5539670,2.93,3.44,0.75,0.8057014388489212,2.837066666666667,0.4550464893745238,0.5,2.5
5539690,2.93,3.44,0.75,0.8057014388489212,2.837066666666667,0.4550464893745238,0.5,2.5
5539700,2.93,3.45,0.75,0.7933093525179854,2.837066666666667,0.44681574955712755,0.5,2.5
5539820,2.93,3.45,0.78,0.7933093525179854,2.829416666666667,0.4410733686727161,0.5,2.5
5539840,2.94,3.45,0.78,0.8038669064748196,2.8392,0.45540282920791864,0.5,2.5
5539850,2.94,3.43,0.78,0.8286151079136687,2.8392,0.4722759036295543,0.5,2.5
5539970,2.94,3.43,0.73,0.8286151079136687,2.8517833333333336,0.48139318935795444,0.5,2.5
5539990,2.94,3.43,0.73,0.8286151079136687,2.8517833333333336,0.48139318935795444,0.5,2.5
5540000,2.94,3.42,0.73,0.8409352517985611,2.8517833333333336,0.48988606790769174,0.5,2.5
5540270,2.94,3.42,0.76,0.8409352517985611,2.844333333333333,0.48456402091301887,0.5,2.5
5540290,2.91,3.42,0.76,0.8093705035971227,2.815083333333334,0.44157402034130366,0.5,2.5
5540300,2.91,3.42,0.76,0.8093705035971227,2.815083333333334,0.44157402034130366,0.5,2.5
5540420,2.91,3.42,0.77,0.8093705035971227,2.812533333333333,0.4397581073048928,0.5,2.5
5540440,2.93,3.42,0.77,0.8303776978417269,2.832,0.4683731666430084,0.5,2.5
5540450,2.93,3.42,0.77,0.8303776978417269,2.832,0.4683731666430084,0.5,2.5
5540570,2.93,3.42,0.76,0.8303776978417269,2.83455,0.47018414023784283,0.5,2.5
5540590,2.94,3.42,0.76,0.8409352517985611,2.844333333333333,0.48456402091301887,0.5,2.5
5540600,2.94,3.44,0.76,0.8162589928057553,2.844333333333333,0.46753095616756235,0.5,2.5
5540720,2.94,3.44,0.72,0.8162589928057553,2.8541999999999996,0.4748445961896487,0.5,2.5
5540740,2.93,3.44,0.72,0.8057014388489212,2.8444166666666666,0.46051732865558753,0.5,2.5
5540750,2.93,3.42,0.72,0.8303776978417269,2.8444166666666666,0.4772549250756634,0.5,2.5
5540870,2.93,3.42,0.72,0.8303776978417269,2.8444166666666666,0.4772549250756634,0.5,2.5
5540890,2.93,3.42,0.72,0.8303776978417269,2.8444166666666666,0.4772549250756634,0.5,2.5
5540900,2.93,3.43,0.72,0.8180575539568344,2.8444166666666666,0.4688106738404986,0.5,2.5
5541020,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5541040,2.92,3.43,0.76,0.8075359712230211,2.8247999999999998,0.4472956668648677,0.5,2.5
5541050,2.92,3.45,0.76,0.7827877697841721,2.8247999999999998,0.43065527134763576,0.5,2.5
5541170,2.92,3.45,0.76,0.7827877697841721,2.8247999999999998,0.43065527134763576,0.5,2.5
5541190,2.93,3.45,0.76,0.7933093525179854,2.83455,0.44492030609370925,0.5,2.5
5541200,2.93,3.42,0.76,0.8303776978417269,2.83455,0.47018414023784283,0.5,2.5
5541320,2.93,3.42,0.76,0.8303776978417269,2.83455,0.47018414023784283,0.5,2.5
5541340,2.9,3.42,0.76,0.7989208633093526,2.8053999999999997,0.4273439393762459,0.5,2.5
5541350,2.9,3.42,0.76,0.7989208633093526,2.8053999999999997,0.4273439393762459,0.5,2.5
5541470,2.9,3.42,0.76,0.7989208633093526,2.8053999999999997,0.4273439393762459,0.5,2.5
5541490,2.92,3.42,0.76,0.8198561151079136,2.8247999999999998,0.45585411522978125,0.5,2.5
5541500,2.92,3.45,0.76,0.7827877697841721,2.8247999999999998,0.43065527134763576,0.5,2.5
5541620,2.92,3.45,0.75,0.7827877697841721,2.8273166666666665,0.43255649690795717,0.5,2.5
5541640,2.93,3.45,0.75,0.7933093525179854,2.837066666666667,0.44681574955712755,0.5,2.5
5541650,2.93,3.42,0.75,0.8303776978417269,2.837066666666667,0.4719781361556669,0.5,2.5
5541770,2.93,3.42,0.72,0.8303776978417269,2.8444166666666666,0.4772549250756634,0.5,2.5
5541790,2.92,3.42,0.72,0.8198561151079136,2.8346666666666662,0.4629359698162418,0.5,2.5
5541800,2.92,3.43,0.72,0.8075359712230211,2.8346666666666662,0.4545108924699873,0.5,2.5
5541920,2.92,3.43,0.74,0.8075359712230211,2.8297999999999996,0.4509394788617278,0.5,2.5
5541940,2.93,3.43,0.74,0.8180575539568344,2.83955,0.46524704204218714,0.5,2.5
5541950,2.93,3.45,0.74,0.7933093525179854,2.83955,0.448692075676092,0.5,2.5
5542070,2.93,3.45,0.73,0.7933093525179854,2.8419999999999996,0.4505489721157064,0.5,2.5
5542090,2.94,3.45,0.73,0.8038669064748196,2.8517833333333336,0.4648511702272976,0.5,2.5
5542100,2.94,3.44,0.73,0.8162589928057553,2.8517833333333336,0.47304467457273214,0.5,2.5
5542220,2.94,3.44,0.76,0.8162589928057553,2.844333333333333,0.46753095616756235,0.5,2.5
5542240,2.93,3.44,0.76,0.8057014388489212,2.83455,0.453185472201284,0.5,2.5
5542250,2.93,3.41,0.76,0.8426618705035969,2.83455,0.4788954583173909,0.5,2.5
5542370,2.93,3.41,0.77,0.8426618705035969,2.832,0.4771175510259748,0.5,2.5
5542390,2.91,3.41,0.77,0.8216546762589927,2.812533333333333,0.4484850222735668,0.5,2.5
5542400,2.91,3.44,0.77,0.7846942446043169,2.812533333333333,0.4227622231884809,0.5,2.5
5542520,2.91,3.44,0.79,0.7846942446043169,2.8073333333333332,0.41893268037788645,0.5,2.5
5542540,2.93,3.44,0.79,0.8057014388489212,2.8267999999999995,0.44749481529320584,0.5,2.5
5542550,2.93,3.45,0.79,0.7933093525179854,2.8267999999999995,0.43912255268264183,0.5,2.5
5542670,2.93,3.45,0.76,0.7933093525179854,2.83455,0.44492030609370925,0.5,2.5
5542690,2.93,3.45,0.76,0.7933093525179854,2.83455,0.44492030609370925,0.5,2.5
5542700,2.93,3.47,0.76,0.7684172661870503,2.83455,0.42891902649256525,0.5,2.5
5542820,2.93,3.47,0.74,0.7684172661870503,2.83955,0.4328302568990872,0.5,2.5
5542840,2.94,3.47,0.74,0.7789748201438845,2.849333333333333,0.44705785761139494,0.5,2.5
5542850,2.94,3.43,0.74,0.8286151079136687,2.849333333333333,0.47960574113211957,0.5,2.5
5542970,2.94,3.43,0.74,0.8286151079136687,2.849333333333333,0.47960574113211957,0.5,2.5
5542990,2.94,3.43,0.74,0.8286151079136687,2.849333333333333,0.47960574113211957,0.5,2.5
5543000,2.94,3.42,0.74,0.8409352517985611,2.849333333333333,0.48812972015308165,0.5,2.5
5543120,2.94,3.42,0.76,0.8409352517985611,2.844333333333333,0.48456402091301887,0.5,2.5
5543140,2.94,3.42,0.76,0.8409352517985611,2.844333333333333,0.48456402091301887,0.5,2.5
5543150,2.94,3.43,0.76,0.8286151079136687,2.844333333333333,0.47597619015404163,0.5,2.5
5543420,2.94,3.43,0.76,0.8286151079136687,2.844333333333333,0.47597619015404163,0.5,2.5
5543440,2.94,3.43,0.76,0.8286151079136687,2.844333333333333,0.47597619015404163,0.5,2.5
5543450,2.94,3.43,0.76,0.8286151079136687,2.844333333333333,0.47597619015404163,0.5,2.5
5543570,2.94,3.43,0.78,0.8286151079136687,2.8392,0.4722759036295543,0.5,2.5
5543590,2.93,3.43,0.78,0.8180575539568344,2.829416666666667,0.45790386317084353,0.5,2.5
5543600,2.93,3.44,0.78,0.8057014388489212,2.829416666666667,0.44940929005982805,0.5,2.5
5543720,2.93,3.44,0.73,0.8057014388489212,2.8419999999999996,0.458712731144777,0.5,2.5
5543740,2.92,3.44,0.73,0.7951798561151078,2.8322499999999993,0.44443358329016414,0.5,2.5
5543750,2.92,3.44,0.73,0.7951798561151078,2.8322499999999993,0.44443358329016414,0.5,2.5
5543870,2.92,3.44,0.74,0.7951798561151078,2.8297999999999996,0.4426050016167186,0.5,2.5
5543890,2.93,3.44,0.74,0.8057014388489212,2.83955,0.4568890152042405,0.5,2.5
5543900,2.93,3.43,0.74,0.8180575539568344,2.83955,0.46524704204218714,0.5,2.5
5544020,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5544040,2.91,3.43,0.76,0.7970503597122303,2.815083333333334,0.43303166529667336,0.5,2.5
5544050,2.91,3.45,0.76,0.7723021582733811,2.815083333333334,0.41644444088591964,0.5,2.5
5544170,2.91,3.45,0.75,0.7723021582733811,2.8175999999999997,0.41835179621980983,0.5,2.5
5544190,2.93,3.45,0.75,0.7933093525179854,2.837066666666667,0.44681574955712755,0.5,2.5
5544200,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5544320,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5544340,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5544350,2.93,3.42,0.76,0.8303776978417269,2.83455,0.47018414023784283,0.5,2.5
5544470,2.93,3.42,0.76,0.8303776978417269,2.83455,0.47018414023784283,0.5,2.5
5544490,2.95,3.42,0.76,0.8515287769784174,2.8541499999999997,0.49899369088590867,0.5,2.5
5544500,2.95,3.42,0.76,0.8515287769784174,2.8541499999999997,0.49899369088590867,0.5,2.5
5544620,2.95,3.42,0.74,0.8515287769784174,2.85915,0.5025546771685068,0.5,2.5
5544640,2.93,3.42,0.74,0.8303776978417269,2.83955,0.473754816050665,0.5,2.5
5544650,2.93,3.45,0.74,0.7933093525179854,2.83955,0.448692075676092,0.5,2.5
5544770,2.93,3.45,0.76,0.7933093525179854,2.83455,0.44492030609370925,0.5,2.5
5544790,2.93,3.45,0.76,0.7933093525179854,2.83455,0.44492030609370925,0.5,2.5
5544800,2.93,3.42,0.76,0.8303776978417269,2.83455,0.47018414023784283,0.5,2.5
5544920,2.93,3.42,0.74,0.8303776978417269,2.83955,0.473754816050665,0.5,2.5
5544940,2.94,3.42,0.74,0.8409352517985611,2.849333333333333,0.48812972015308165,0.5,2.5
5544950,2.94,3.41,0.74,0.8532194244604311,2.849333333333333,0.49678741891671907,0.5,2.5
5545070,2.94,3.41,0.74,0.8532194244604311,2.849333333333333,0.49678741891671907,0.5,2.5
5545090,2.93,3.41,0.74,0.8426618705035969,2.83955,0.4824016583688574,0.5,2.5
5545100,2.93,3.45,0.74,0.7933093525179854,2.83955,0.448692075676092,0.5,2.5
5545220,2.93,3.45,0.74,0.7933093525179854,2.83955,0.448692075676092,0.5,2.5
5545240,2.92,3.45,0.74,0.7827877697841721,2.8297999999999996,0.4344386754646802,0.5,2.5
5545250,2.92,3.46,0.74,0.7703597122302154,2.8297999999999996,0.4264532963844982,0.5,2.5
5545370,2.92,3.46,0.76,0.7703597122302154,2.8247999999999998,0.4225984074712122,0.5,2.5
5545390,2.93,3.46,0.76,0.7808812949640288,2.83455,0.43682720194679936,0.5,2.5
5545400,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5545520,2.93,3.43,0.76,0.8180575539568344,2.83455,0.46161056111077525,0.5,2.5
5545540,2.92,3.43,0.76,0.8075359712230211,2.8247999999999998,0.4472956668648677,0.5,2.5
5545550,2.92,3.44,0.76,0.7951798561151078,2.8247999999999998,0.4388919997631941,0.5,2.5
5545670,2.92,3.44,0.76,0.7951798561151078,2.8247999999999998,0.4388919997631941,0.5,2.5
5545690,2.91,3.44,0.76,0.7846942446043169,2.815083333333334,0.424650821093363,0.5,2.5
5545700,2.91,3.42,0.76,0.8093705035971227,2.815083333333334,0.44157402034130366,0.5,2.5
5545820,2.91,3.42,0.76,0.8093705035971227,2.815083333333334,0.44157402034130366,0.5,2.5
5545840,2.94,3.42,0.76,0.8409352517985611,2.844333333333333,0.48456402091301887,0.5,2.5
5545850,2.94,3.46,0.76,0.791438848920863,2.844333333333333,0.4511120117052548,0.5,2.5
5545970,2.94,3.46,0.75,0.791438848920863,2.84685,0.4530358983130559,0.5,2.5
5545990,2.93,3.46,0.75,0.7808812949640288,2.837066666666667,0.43875760920860124,0.5,2.5
5546000,2.93,3.42,0.75,0.8303776978417269,2.837066666666667,0.4719781361556669,0.5,2.5
5546120,2.93,3.42,0.76,0.8303776978417269,2.83455,0.47018414023784283,0.5,2.5
5546140,2.94,3.42,0.76,0.8409352517985611,2.844333333333333,0.48456402091301887,0.5,2.5
5546150,2.94,3.43,0.76,0.8286151079136687,2.844333333333333,0.47597619015404163,0.5,2.5
5546270,2.94,3.43,0.75,0.8286151079136687,2.84685,0.47779997033184507,0.5,2.5
5546290,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5546300,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5546570,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5546590,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5546600,2.93,3.44,0.75,0.8057014388489212,2.837066666666667,0.4550464893745238,0.5,2.5
5546720,2.93,3.44,0.75,0.8057014388489212,2.837066666666667,0.4550464893745238,0.5,2.5
5546740,2.93,3.44,0.75,0.8057014388489212,2.837066666666667,0.4550464893745238,0.5,2.5
5546750,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5546870,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5546890,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5546900,2.93,3.43,0.75,0.8180575539568344,2.837066666666667,0.46343774706726526,0.5,2.5
5547020,2.93,3.43,0.74,0.8180575539568344,2.83955,0.46524704204218714,0.5,2.5
5547040,2.93,3.43,0.74,0.8180575539568344,2.83955,0.46524704204218714,0.5,2.5
5547050,2.93,3.45,0.74,0.7933093525179854,2.83955,0.448692075676092,0.5,2.5
5547170,2.93,3.45,0.77,0.7933093525179854,2.832,0.4430060679883739,0.5,2.5
5547190,2.93,3.45,0.77,0.7933093525179854,2.832,0.4430060679883739,0.5,2.5
5547200,2.93,3.44,0.77,0.8057014388489212,2.832,0.4513062925711325,0.5,2.5
